Formation,Source,Fe,S,Co,Cu,Zn,As,Se,Mo,Ag,Sb,Pb,Stoichiometry,Unnamed: 14,Sum,Prediction,Probability_A,Probability_B,Probability_C,Probability_D,Probability_E,Probability_F,Probability_G,Probability_H
Waulsortian,D,381900,438300,220.0,320.0,380.0,5000.0,2.5422,1.27,0.30390500000000004,92.0,410.0,993235.8838950001,,826626.116105,D,6.025138215027149e-07,1.4899807527115034e-06,2.032599932929298e-08,0.7285717620597014,0.26657898421625575,5.370247793360945e-05,0.004785212935443349,8.225490092408654e-06
Waulsortian,D,381900,438300,640.0,680.0,25.8855,14000.0,10.4395,1.3359,1.25275,1.8292,2.3528,984016.90435,,835563.09565,D,1.0756845120700567e-08,3.510786952894773e-06,1.6232025627501766e-12,0.8581144987764213,0.12810192035501114,4.23006471618078e-05,2.545671753161389e-06,0.01373521300423148
Waulsortian,D,381900,438300,14.274000000000001,660.0,2470.0,3500.0,35.7465,5.0547,5.1245,7.9195,270.0,992553.8808,,827168.1192,D,1.0706083898748048e-06,8.587153901307359e-05,3.5901790563061555e-09,0.6744493116248353,0.05463688770597047,2.3302024957242844e-05,0.27080137708899116,2.1758176638153258e-06
Waulsortian,D,381900,438300,370.0,490.0,386.445,3500.0,4.8187,0.95437,0.6579,71.0,200.0,994596.12403,,825223.8759699999,D,1.743117828884122e-06,1.7206060186301795e-06,6.363017308656624e-09,0.8105633435425056,0.1084410459574745,0.00011824459270672002,0.0808645634398797,9.332380568707117e-06
Waulsortian,D,381900,438300,770.0,210.0,82.855,6900.0,3.3836,0.7560899999999999,1.33,84.0,340.0,990907.6753100001,,828592.3246899999,D,5.972047107417991e-08,1.793417975706741e-07,3.7305228961308486e-10,0.8195466679116248,0.17957874091856368,0.0001109918561910041,0.0006064433908016629,0.00015691648749789473
Waulsortian,D,381900,438300,660.0,33.7105,300.0,8800.0,9.877,1.9562,1.69505,2.05065,3.3455,989437.3651,,830012.6349,D,1.1067835271311198e-07,2.446518092544057e-06,2.2954766875691047e-11,0.8538581293505317,0.1445024928867195,6.930586679314758e-05,0.0008817871344784245,0.0006857275420771607
Waulsortian,D,381900,438300,1.39355,11.84,106.335,2.0132,4.0455,0.5251899999999999,0.64585,1.09125,0.9153,999869.70071,,820328.80484,G,2.7800271647836168e-05,3.546914944802716e-05,2.3745801539733436e-08,0.43039314740730406,0.114403126831823,3.355371019256765e-05,0.4551065353326168,3.4355116605054624e-07
Waulsortian,D,381900,438300,81.9,41.8,101.3,118.0,0.63735,9.5,1.01,13.5,68.0,999227.35265,,820635.64735,G,1.496376749888127e-05,1.9984104596916527e-05,2.0142627427904767e-08,0.44086673125773473,0.11178917900543144,3.875090018020026e-05,0.44726999167629805,3.791456323019026e-07
Waulsortian,D,381900,438300,89.0,62.5,119.0,187.0,0.74935,18.3,0.86,19.1,129.0,999093.49065,,820825.50935,D,1.1270435402493204e-05,1.72491369334908e-05,2.7142688140934517e-08,0.44537660620175135,0.12165740377006953,3.685084512823412e-05,0.43290028089870325,3.115693235744079e-07
Waulsortian,D,381900,438300,140.0,282.0,910.0,2600.0,7.31,4.4,0.97055,92.0,310.0,995650.8993,,824546.68055,D,3.587580395230987e-06,2.0386041173801415e-06,5.3716339897121574e-08,0.6958872014433506,0.15106740477445968,7.766054753328507e-05,0.15296032042991828,1.7329038857190333e-06
Waulsortian,D,381900,438300,198.0,800.0,1340.0,5010.0,6.138,11.7,0.73445,136.0,830.0,991346.42755,,828532.57245,D,8.271721412420985e-08,7.240812883884729e-07,1.568213618648801e-07,0.7511526452209413,0.2480057612225382,3.583518661958525e-05,0.0008020324137330521,2.762336303521793e-06
Waulsortian,D,381900,438300,11.0955,79.18,10400.0,12.2295,27.7725,1.96025,3.97365,117.0,1960.0,986926.7886,,832813.2114,D,1.2305851442488904e-09,6.094754076422e-07,0.00046521284982995457,0.7705400468568223,0.05478829757791371,3.2107984295122804e-06,0.17420261697458264,4.236429176077857e-09
Waulsortian,D,381900,438300,29.7905,229.34,1227.1,1900.0,71.56,7.0685,9.742,119.0,250.0,995986.3990000001,,824043.6009999999,D,5.859783061625888e-06,5.825184314310961e-06,4.364205421872024e-09,0.512200702060724,0.10145471415486562,6.446382293234644e-05,0.38626758860390253,8.420259941495489e-07
Waulsortian,D,381900,438300,8.5755,44.507,238.805,10.482000000000001,17.797,1.98335,2.54365,2.8656,320.0,999182.4409,,820847.5591,D,4.316755071977293e-06,6.215667509698796e-05,4.06324260005658e-08,0.4264246076667131,0.2054986810236918,1.3901264266946655e-05,0.3679961120002295,1.8398250371521827e-07
Waulsortian,D,381900,438300,200.0,250.0,107.025,1030.0,9.95,0.9845,1.70595,36.0,176.0,997904.33455,,822011.66545,D,4.977781783806634e-06,9.234163743815295e-06,1.2827400948362225e-08,0.5160655543238157,0.12060710618464293,4.715593164799275e-05,0.363264997935745,9.608512197468757e-07
Waulsortian,D,381900,438300,107.0,200.0,234.085,960.0,21.721999999999998,6.3,3.73155,33.0,85.0,998061.16145,,821850.83855,D,9.218093489444307e-06,1.9131675330532097e-05,6.146594372545655e-09,0.46912934541936985,0.10097131511236053,4.406882072429554e-05,0.4298261592856256,7.55446505322284e-07
Waulsortian,D,381900,438300,22.14,133.495,621.45,540.0,54.915,9.1,7.3645,8.5505,12.5455,998367.4395,,821609.5605,G,1.3651795267913585e-05,9.87655338134877e-05,1.642874969139744e-09,0.439853505508722,0.08459328728636593,3.017220010887369e-05,0.4754101120399085,5.039929382564305e-07
Waulsortian,D,381900,438300,5.1865,44.1295,198.215,7.5065,15.06,0.9784,2.4067,4.06335,3.4116,999475.04245,,820480.95755,G,2.387742774981363e-05,4.550728773630718e-05,1.2431365825694278e-08,0.43222428366023086,0.10612527431650973,3.3596692841466336e-05,0.4615470789658945,3.692176715038226e-07
Waulsortian,D,381900,438300,56.0,180.0,460.0,360.0,1.09915,7.8,0.17576,36.0,174.0,998450.9250899999,,821475.0749100001,D,1.0662150838168401e-05,1.0264992358339374e-05,5.5609574011890466e-08,0.46393267028777746,0.10741357847746512,4.104741782840684e-05,0.42859138797762797,3.330865303851014e-07
Waulsortian,D,381900,438300,131.0,154.0,17.234,422.0,1.36205,14.4,1.9,30.0,198.0,998748.10395,,821169.89605,D,6.472860641817976e-06,1.5527356818274755e-05,2.1123626630694685e-08,0.4666462319791363,0.13821027635102726,3.677179300213501e-05,0.39508429453672517,4.0399902235963226e-07
Waulsortian,D,381900,438300,92.0,1040.0,1730.0,3570.0,4.587,10.3,2.8,162.0,950.0,992073.313,,827761.687,D,1.1660857584125854e-07,1.0936119770488337e-06,5.341860952777851e-07,0.7781531595057214,0.21882745230172507,3.794864226291457e-05,0.0029789064364208824,7.88707221551376e-07
Waulsortian,D,381900,438300,163.0,1320.0,1720.0,5250.0,9.693,19.6,1.2869,217.0,570.0,990396.4201,,829470.5799,D,7.123525670639609e-07,9.731228005835221e-08,1.2625996588034405e-07,0.9384911808396622,0.05633142592597651,0.0002638919382489592,0.004906700190833483,5.865180465891877e-06
Waulsortian,D,381900,438300,138.0,652.0,1230.0,4360.0,2.5876,13.7,0.54035,143.0,396.0,992761.17205,,827135.82795,D,1.7804097727862173e-06,5.511369656234234e-07,7.090706085488778e-08,0.8562488296248143,0.11982288528311347,0.00013915115326550764,0.023782285725128475,4.445759878988224e-06
Tobercolleen,E,385400,473900,0.72,9.7,2.9484,954.0,4.7,3.2,0.070765,29.0,300.0,998504.660835,,860604.339165,E,0.005301966057120703,0.0017950542571874952,2.2394874121818568e-05,0.04702483710833995,0.8056135199278601,0.1389659586691115,0.0012750879235316395,1.1811827268765087e-06
Tobercolleen,E,385400,473900,21.9,39.0,2.40325,1950.0,3.5,8.7,2.3,55.0,293.0,997376.19675,,861675.80325,E,0.003614906451946737,0.0011661540138609382,7.60570691028993e-06,0.04430808002850486,0.785394695791907,0.16500153895964276,0.0005048101700230778,2.2088772042151163e-06
Tobercolleen,E,385400,473900,49.8,90.0,165.0,12100.0,18.0,39.1,4.53,360.0,1530.0,985324.57,,873656.43,E,9.722810092093224e-07,2.08783183455617e-07,0.0001233343734513558,0.014945631128236343,0.8796609494060922,0.10522886107919215,5.369737020103192e-12,4.004294346566457e-05
Tobercolleen,E,385400,473900,54.8,93.0,251.0,11700.0,24.3,48.2,7.22,457.0,1860.0,985178.48,,873795.52,E,4.1483106794624726e-07,2.2904311649746888e-08,0.0006896168602011608,0.012107397599084696,0.8524319489794633,0.13475589094612955,1.3186675421794983e-12,1.4707878423014944e-05
Tobercolleen,E,385400,473900,36.4,60.8,114.0,5320.0,14.4,51.5,3.89,221.0,1410.0,992502.01,,866531.99,E,1.0606327345673268e-05,2.059960991444624e-05,0.0005087983789690803,0.0201564960049621,0.920184341644138,0.059118278699752176,1.962948691389149e-08,8.597054314786493e-07
Tobercolleen,E,385400,473900,15.8,37.1,80.0,2690.0,13.6,11.8,3.33,34.0,148.0,996691.37,,862333.63,E,0.004595301059768896,0.002440567407265002,1.648957179793449e-06,0.046067252833631916,0.7763359988918149,0.16989285089945752,0.0006619190202556149,4.46093062643596e-06
Tobercolleen,E,385400,473900,53.0,82.0,129.0,6900.0,18.0,61.8,6.5,278.0,1080.0,991053.7,,867908.3,E,3.91333720014363e-05,3.700137887959651e-06,4.2492155091719766e-05,0.02082492690800231,0.7965038957612502,0.18258201843181146,2.7769246352436044e-08,3.8054647084897834e-06
Tobercolleen,E,385400,473900,0.12523499999999999,47.6,14.5,7300.0,7.0,0.023599000000000002,4.0,480.0,2010.0,989875.751166,,869163.248834,E,1.957379682426371e-06,8.559785602043404e-09,0.052412013171835366,0.013726442118512048,0.7822330936321474,0.15162518180898635,3.194366010895968e-11,1.3032971070410765e-06
Tobercolleen,E,385400,473900,1.7,42.0,2.7839,10600.0,4.9,5.9,0.52,33.7,217.0,988837.4961,,870208.5039,E,0.00013511875939283967,0.0011000417948634016,1.3721331685140756e-07,0.03390207777148783,0.8891797203456804,0.07532110681913887,6.727996608969592e-08,0.0003617300161538342
Tobercolleen,E,385400,473900,0.206025,75.0,6.359,19800.0,2.1449,5.8,1.1,67.0,350.0,979450.390075,,879607.609925,E,1.5874750277607152e-06,0.0003243368801780232,3.204548758932977e-09,0.0202405293585694,0.9008986280802282,0.02975763136770371,1.388138608361419e-12,0.048777283632355985
Tobercolleen,E,385400,473900,1.84,66.4,6.582999999999999,17100.0,6.8,11.2,1.08,70.2,316.0,982211.797,,876880.103,E,6.682398295312718e-06,0.00032749859406155474,1.1019394378618775e-08,0.02395894351196296,0.9180483660207398,0.04651789056125351,3.360699290739559e-11,0.011140607860685504
Tobercolleen,E,385400,473900,1.61,60.0,9.354,18800.0,7.5,7.1,0.77,57.9,300.0,980501.766,,878544.234,E,3.078022003468249e-06,0.00039529023745129405,4.254192697540522e-09,0.0220665907792697,0.9121414864934808,0.03450234464079347,5.651261026729044e-12,0.03089120556715729
Tobercolleen,E,385400,473900,44.0,32.6,4.80425,900.0,2.3,14.2,0.78,89.0,1810.0,996882.31575,,862197.68425,E,2.613939955739075e-06,0.00104603086385794,0.012596195550174773,0.019219651538959704,0.9606907299348896,0.0064445845130449994,1.47114290928653e-07,4.6544826188385866e-08
Tobercolleen,E,385400,473900,35.3,322.0,372.0,696.0,20.5,56.7,15.6,290.0,819.0,997035.9,,861927.1,E,0.0011533689862412383,2.28685609380423e-05,1.3885435979444653e-05,0.02687233893672204,0.6236255150485344,0.348111936581037,0.0001998660604048595,2.2039014297386098e-07
Tobercolleen,E,385400,473900,36.2,55.0,6.1055,2360.0,3.0,9.9,3.11,70.0,314.0,996937.6845,,862157.3155,E,0.002817093138206521,0.0008285342284445038,5.772394649825364e-06,0.0429048439598523,0.7776946344155524,0.17545285076875913,0.00029350691987209686,2.764174663145556e-06
Tobercolleen,E,385400,473900,118.0,91.0,5.4365,2580.0,5.0,26.6,5.74,173.0,830.0,995897.2235,,863134.7765,E,0.0002802323924147234,6.46433381983412e-05,3.806499465220107e-05,0.031605312482447225,0.8016122114429248,0.16638764727493618,1.078438885381952e-05,1.1036855727140842e-06
Tobercolleen,E,385400,473900,111.0,89.0,6.2995,2650.0,3.6,28.0,6.2,203.0,760.0,995864.9005,,863157.0995,E,0.0004897907334665567,2.538040268169479e-05,3.341065157814134e-05,0.031045461747507972,0.7352109342524739,0.23317932933182325,1.44691214345099e-05,1.2237590340276674e-06
Tobercolleen,E,385400,473900,143.0,59.3,5.343999999999999,1770.0,1.01515,15.0,3.24,130.0,406.0,997204.10085,,861832.89915,E,0.0024842282352305176,8.019132258807337e-05,1.2476113616109973e-05,0.04113986738856964,0.685766798650689,0.2702552405785715,0.0002593250234201539,1.8726873149837121e-06
Tobercolleen,E,385400,473900,135.0,75.0,6.652,2280.0,1.26085,24.0,5.13,163.0,750.0,996297.95715,,862740.04285,E,0.0004270138743245731,6.571538772107782e-05,3.262762153011102e-05,0.03358803395616013,0.7800040479835462,0.18585886273785054,2.2538072268686786e-05,1.160366598843159e-06
Tobercolleen,E,385400,473900,19.9,23.0,3.27185,1370.0,0.9663,4.4,1.29,31.8,163.0,998136.37185,,860917.62815,E,0.007863549747617821,0.0017437514236076496,6.537460244776508e-06,0.04926925596334695,0.7553567127792643,0.1838146985519633,0.00194335382424599,2.1402497092227265e-06
Tobercolleen,E,385400,473900,19.3,47.8,13.1,5640.0,6.3,18.2,2.05,85.0,580.0,993357.25,,865711.75,E,0.0002327706489644889,0.0004952334560730857,6.431854262640802e-06,0.03288850719513879,0.8777604513104292,0.088606086058945,1.7218366389562099e-06,8.79763954790255e-06
Tobercolleen,E,385400,473900,32.2,67.0,21.8,7100.0,10.7,34.0,6.6,197.0,1270.0,990970.7,,868039.3,E,6.819731143576728e-06,7.007001954350871e-05,3.849464492592692e-05,0.019913130477456922,0.9325550060748686,0.04741194375715684,7.142937691714719e-09,4.528151966958234e-06
Tobercolleen,E,385400,473900,37.0,71.3,32.0,6170.0,10.9,43.0,5.76,167.0,850.0,992329.04,,866686.96,E,7.298360571976446e-05,0.00010342413296606247,9.678259039692016e-06,0.02575622598147052,0.8679756560403702,0.10607637395079095,2.433522808555678e-07,5.4146773620423405e-06
Tobercolleen,E,385400,473900,28.7,56.1,9.4,7010.0,12.4,27.2,4.69,168.0,1350.0,991063.51,,867966.49,E,4.0283229058554436e-06,0.00012077784188384106,7.616322089350791e-05,0.019401599348959086,0.9521263178774858,0.02826735872025054,4.293200935857954e-09,3.7503744204619668e-06
Tobercolleen,E,385400,473900,23.5,51.5,3.07885,5450.0,9.0,25.1,4.74,144.0,1540.0,992503.08115,,866550.91885,E,2.294057174012567e-06,0.0003411179214729071,0.00026393802884000245,0.018105821734231645,0.9665142949559773,0.01477148602105971,7.421642578755328e-09,1.0398596017014747e-06
Tobercolleen,E,385400,473900,0.194645,0.7274,5.2595,2500.0,1.5307,3.5,0.15004,3.2,110.0,997136.437715,,861924.562285,E,0.005865595600768438,0.00332365242796848,3.6143610495495157e-06,0.04936625556025472,0.7957235922754989,0.14492074782529615,0.0007921759227638254,4.36602639976418e-06
Tobercolleen,E,385400,473900,18.6,42.3,270.0,998.0,7.2,12.0,0.99,45.0,156.0,998206.91,,860850.09,E,0.010908049480876463,0.0009985168545407939,9.783487013715115e-06,0.05052368894372057,0.7113152146983217,0.22258264454170076,0.0036606109857024705,1.491008123561085e-06
Tobercolleen,E,385400,473900,44.6,80.0,760.0,933.0,8.0,18.5,2.73,79.8,2200.0,995632.37,,863426.63,E,2.3241289021593927e-07,0.0023905718818826986,0.026970286363137193,0.014554904091756185,0.9541070466813052,0.0019769138698486825,2.6217987928545392e-08,1.848119191229083e-08
Tobercolleen,E,385400,473900,50.0,69.0,2.1247,2180.0,3.4,15.2,4.9,97.0,600.0,996746.3753,,862321.6247,E,0.0007494022202375731,0.0006794497744993046,1.4123638678505561e-05,0.03667940618385808,0.8361764741221526,0.12562857261892652,7.115749493019487e-05,1.4139467171340926e-06
Tobercolleen,E,385400,473900,69.0,225.0,380.0,234.0,1.9484,28.0,4.0,42.0,291.0,998416.0516,,860574.9484,E,0.00492093978500496,0.0025043459165081036,6.454743812268483e-06,0.051608104115605825,0.7411190450972602,0.19466044499651117,0.005179894490844391,7.708544529107857e-07
Tobercolleen,E,385400,473900,54.8,207.0,366.0,342.0,8.1,9.8,9.6,124.0,630.0,997962.7,,861051.3,E,0.0011820408510507298,0.0008893618064444292,1.0241913545378734e-05,0.03915965545997983,0.7915283486345345,0.1665168523077374,0.0007129347810173852,5.64245690342931e-07
Tobercolleen,E,385400,473900,185.0,39.5,8.8,258.0,1.86,8.5,0.54,27.5,790.0,998356.3,,860619.7,E,0.00027411051742627104,0.0015181470580741046,8.246669038147652e-05,0.0405362320900219,0.8978921637819411,0.059563733698778314,0.00013268542308149286,4.6074029535423023e-07
Tobercolleen,E,385400,473900,18.5,24.9,4.54055,446.0,4.5,18.2,1.27,41.9,500.0,998676.18945,,860359.81055,E,0.002299554416060329,0.0018699925572971967,4.459837081561283e-05,0.042120081670988956,0.8431411728525385,0.10977923821316139,0.0007448458269302923,5.160922077685304e-07
Tobercolleen,E,385400,473900,5.2,97.0,6.715,6700.0,0.8252,0.24508000000000002,0.10979000000000001,22.0,200.0,992705.90493,,866332.09507,E,0.0006864090019157304,0.0017334257232283737,8.210244738950939e-07,0.041806187198659146,0.8543016849876391,0.10142277276286873,4.796111983752727e-06,4.3903189231243335e-05
Tobercolleen,E,385400,473900,6.6,99.0,38.132,3600.0,4.0633,0.304425,0.6063,0.33385,70.0,996000.960125,,863119.039875,E,0.00414555920323897,0.0038882126145011638,1.4236323971328392e-06,0.050853794643909336,0.7984377310542609,0.1423366737295431,0.00032678527390328136,9.819848246139596e-06
Tobercolleen,E,385400,473900,108.0,24.8,35.0,202.0,1.21945,0.84,1.01,10.1,66.0,999278.03055,,859748.96945,E,0.01309427158545843,0.002037779453086493,4.464804619959584e-06,0.05715973155137548,0.6960287173089349,0.22014040899434353,0.011532843126683533,1.7831754976681833e-06
Tobercolleen,E,385400,473900,21.1,159.0,9.7505,8400.0,4.1,1.98,2.44,46.0,279.0,990851.6295,,868223.3705,E,0.00022172952888497313,0.0013499990126577292,2.713684194500999e-07,0.03714079996652838,0.8708553932786969,0.09032392943507048,5.404669283156995e-07,0.00010733694281384044
Tobercolleen,E,385400,473900,58.0,49.0,7.082999999999999,570.0,2.2,7.0,1.3,21.1,0.184185,999073.132815,,860015.867185,E,0.02019088294909292,0.0018404505249815844,3.5643874775525915e-06,0.055705556665763364,0.6609238951598373,0.2494532538486346,0.011880411888937906,1.9845752747909584e-06
Tobercolleen,E,385400,473900,268.0,180.0,20.968000000000004,1890.0,2.79875,43.0,9.8,140.0,640.0,996445.43325,,862494.56675,E,0.0003402476684580587,0.00022616337435529788,1.9965425553302223e-06,0.03622465222953614,0.7507959336482759,0.21231781783350895,9.169161393402019e-05,1.4970893763985216e-06
Tobercolleen,E,385400,473900,55.0,57.0,0.8784,1070.0,1.59,9.1,1.82,43.6,328.0,998162.0116,,860866.9884,E,0.003607589565847647,0.0014152209163637605,1.1841733072548906e-05,0.0465195501095537,0.7906911090469162,0.15673761126506897,0.0010157274785142086,1.349884663184512e-06
Tobercolleen,E,385400,473900,122.0,710.0,260.0,333.0,20.3,22.6,2.98,113.0,666.0,997318.12,,861549.88,E,0.0009453373877306049,0.0003110976895759967,5.083424907354576e-05,0.051282200415792144,0.7540504499518162,0.1930011991734835,0.00035840630309745607,4.7482943047277924e-07
Tobercolleen,E,385400,473900,50.4,59.2,28.0,430.0,3.5,18.1,0.55,27.1,2300.0,996773.15,,862216.85,E,1.1609367451950098e-07,0.009893986109346947,0.04661310625075478,0.012774893997518525,0.9299280078543201,0.0007898662620991105,1.237991283596299e-08,1.1052373131861083e-08
Tobercolleen,E,385400,473900,22.8,72.0,14.8705,3200.0,1.371,8.5,0.2159,33.0,224.0,996181.2426,,862876.7574,E,0.0028346126439663015,0.0013404639365906033,4.913441187137063e-06,0.04627603252147366,0.7999367759452661,0.14942017459354218,0.0001819478683676243,5.079049606474553e-06
Tobercolleen,E,385400,473900,95.4,352.0,126.0,940.0,10.3,8.1,3.36,89.0,1220.0,996781.84,,862144.16,E,3.7419478763203604e-05,0.0010763915526860977,0.0003356777020596237,0.03215251057324731,0.9331631811987411,0.033228375706363084,6.201480004775236e-06,2.423081348731303e-07
Tobercolleen,E,385400,473900,0.303425,1.36975,7.2275,19000.0,0.6106,0.03834,0.09358999999999999,0.0997,0.21627,980714.040825,,878309.959175,E,8.09424899081339e-06,0.0015026595104867362,7.496156465688796e-10,0.02492499641403303,0.8719186921837981,0.03573632087682599,2.6459052963478313e-11,0.06590923598979047
Tobercolleen,E,385400,473900,78.0,165.0,30.0,12400.0,5.4,12.1,12.9,92.0,450.0,986370.6,,872545.4,E,1.0403726033679022e-05,0.002739087094306107,2.997821078462446e-09,0.025025216211986334,0.9139038556061653,0.05728957836294211,4.89713619772114e-09,0.001031851103609206
Tobercolleen,E,385400,473900,2.0231,89.0,61.97,5600.0,4.256,5.1,1.64,22.8,123.0,993775.2109,,865209.7891,E,0.0015306051192530282,0.002329668439516627,6.158107900907148e-07,0.04427217758525515,0.8207562633553288,0.13105486447098288,2.9420805884850165e-05,2.638441298857105e-05
Tobercolleen,E,385400,473900,173.0,256.0,74.0,4030.0,7.9,21.9,21.7,135.0,970.0,993916.5,,864989.5,E,1.4649582124357363e-05,0.008671960028289082,7.382031242376386e-08,0.02493475032890549,0.9122133310021715,0.05415804677903479,3.0394920586205648e-06,4.148967103852884e-06
Tobercolleen,E,385400,473900,290.0,8.4755,45.2555,760.0,95.0,14.3,0.46429,0.6332,73.0,998333.8715100001,,860587.1284899999,E,0.00664727410481451,0.000810595091687194,1.2449160762019413e-06,0.05984460591122665,0.6980038095245904,0.22808147195961112,0.006607864485928126,3.134006065695794e-06
Tobercolleen,E,385400,473900,23.0,63.0,117.0,1850.0,10.3,8.2,1.79,44.0,250.0,997269.71,,861667.29,E,0.004313060385501392,0.0013553880291724272,6.740616839358734e-06,0.04684115816714576,0.7777984163498616,0.16889985080059464,0.000783089072725603,2.29657815922964e-06
Tobercolleen,E,385400,473900,100.0,177.0,188.0,3190.0,12.6,36.8,7.24,119.0,689.0,995016.36,,863819.64,E,0.0002616455414232661,0.0004937907695004126,5.167141237212448e-06,0.033704751480209724,0.8369828258970176,0.1285306955960106,1.9216572145057572e-05,1.9070024560185546e-06
Tobercolleen,E,385400,473900,300.0,4.6709,20.8755,0.6182,2.0272,0.17234000000000002,0.24456999999999998,0.329625,3.8515,998997.2101649999,,859632.7898350001,E,0.009451675646807925,0.0008718380565916965,1.78799233805193e-06,0.06611518559430435,0.6194883091452285,0.28718980084357604,0.016878217927314667,3.1847938387767685e-06
Tobercolleen,E,385400,473900,209.0,349.0,119.0,2710.0,8.2,18.4,1.35,80.9,759.0,995380.15,,863554.85,E,0.00014709872154340754,0.0003199865920607321,2.393144115945092e-05,0.041667111236909145,0.8571857829749121,0.10064177612518987,1.2376147072812784e-05,1.9367611527379672e-06
Tobercolleen,E,385400,473900,2.3,53.0,10.484000000000002,4560.0,1.022,0.086405,0.12280999999999999,15.5,130.0,994907.4847850001,,864072.5152149999,E,0.0023541619297615564,0.002125965267476589,1.6333688892532108e-06,0.04644209529865179,0.8158321300422288,0.13315537743231418,7.390861592241593e-05,1.472804475545751e-05
Tobercolleen,E,385400,473900,175.0,20.0,9.42,235.0,0.9209,0.64,0.28,21.1,630.0,998520.6391,,860392.3609,E,0.0006237703071979628,0.0015274700194660455,4.6836248112192294e-05,0.0446314317652405,0.8725667395131642,0.08026098761810425,0.00034207309478642136,6.914339282846984e-07
Tobercolleen,E,385400,473900,64.4,205.0,474.0,227.0,41.3,12.8,1.59,17.1,178.0,998481.81,,860521.19,E,0.009064291614326236,0.002435459855211532,6.57625895248443e-06,0.058174667227672824,0.7257536200766052,0.19469205419932467,0.009872235359583502,1.0954083235000736e-06
Tobercolleen,E,385400,473900,15.2,18.0,44.808,136.0,3.37535,3.4,0.41426,15.9,136.0,999357.90239,,859673.09761,E,0.014039586763300442,0.002397986527984569,1.1958144791062074e-05,0.05273670510757047,0.7360307195425585,0.18628534158509757,0.008496620088127125,1.0822405702579325e-06
Tobercolleen,E,385400,473900,29.1,69.8,7.8389999999999995,2360.0,0.5922,7.48,2.99,59.2,570.0,996554.9988,,862407.0012,E,0.0006750202662475958,0.00153991414206677,1.5481404494397907e-05,0.03842604403058162,0.8681400466746684,0.09113728269471337,6.447771157971151e-05,1.7330756481922836e-06
Tobercolleen,E,385400,473900,1.23015,6.897,33.769,1.2692,3.5506,0.214565,1.1268,18.2,280.0,999273.7426850001,,859646.2573149999,E,0.007121283245459737,0.0032046898250136127,1.970275970523415e-05,0.04887793464173014,0.7978153894902785,0.1386217179262513,0.004338496332347172,7.857792142675398e-07
Tobercolleen,E,385400,473900,2.5,37.0,17.941,4600.0,1.8909,2.1,0.5986,14.6,250.0,994753.3695,,864226.6305,E,0.0011977621989302874,0.002697211642107504,2.202299291861796e-06,0.04269950426550069,0.8544968368561594,0.09885872250320278,3.6203313688443675e-05,1.1556921119043276e-05
Tobercolleen,E,385400,473900,27.4,196.0,9.8805,11200.0,5.3,2.0,4.09,34.1,251.0,987947.2295,,871029.7705,E,5.959259465861805e-05,0.0024912172510142155,2.9302269863874248e-08,0.0333005563558829,0.9001647164179796,0.06336390540497337,3.5131934495799544e-08,0.0006199475412867871
Tobercolleen,E,385400,473900,97.0,86.0,11.207,2680.0,8.4,5.3,0.37383,99.0,790.0,995910.71917,,863077.28083,E,0.00025187638187408904,0.0002015171217848823,8.979136683567137e-05,0.0363130854709696,0.8705342307340767,0.09259874995774316,9.267260117761723e-06,1.4817065980760982e-06
Tobercolleen,E,385400,473900,59.6,411.0,211.0,802.0,37.0,122.0,11.8,335.0,1050.0,996482.6,,862339.4,E,0.0006300902538687884,2.9159976507278015e-06,0.00013915174963291866,0.02230542002116913,0.6065414902393056,0.3703442406656336,3.6638629170790964e-05,5.244356849891972e-08
Tobercolleen,E,385400,473900,0.6784,26.0,18.590999999999998,2300.0,1.9772,0.11755499999999999,0.62005,8.6,225.0,997129.415795,,861881.584205,E,0.0034739855334801825,0.0035116873300531986,5.67356810084455e-06,0.04722164532724443,0.8259352166584805,0.11934622473879565,0.0005022679261914333,3.2989176537658443e-06
Tobercolleen,E,385400,473900,1.4,292.0,10.845999999999998,15000.0,6.4,1.43,4.42,28.1,179.0,984139.4040000001,,874823.5959999999,E,1.6574962983462856e-05,0.0031144318071384437,3.078675192968399e-09,0.029854318230407757,0.9138750288635965,0.04706243925522595,9.338732825431593e-10,0.006077202868099634
Tobercolleen,E,385400,473900,17.9,29.0,37.0,138.0,5.9,0.09401,2.4,40.0,500.0,998916.7059899999,,860070.2940100001,E,0.002298796020368548,0.002488254838146593,3.532920289880318e-05,0.04342120127003437,0.8469248531732306,0.10376463179989079,0.0010663495254387711,5.841699915498708e-07
Tobercolleen,E,385400,473900,98.0,110.0,6.69,3450.0,6.6,8.6,0.17,91.0,509.0,995357.94,,863580.06,E,0.0007217242202383475,0.00018559109673801612,1.851272894989041e-05,0.04067017055215551,0.8074934978286505,0.1508852178769605,2.1390001678023474e-05,3.8956946291065675e-06
Tobercolleen,E,385400,473900,59.0,136.0,122.0,326.0,52.0,24.6,1.08,47.0,229.0,998643.32,,860296.68,E,0.009524298295400253,0.0008842508316415696,1.1700069514049481e-05,0.05041534206240443,0.7208996451855293,0.21349405053165804,0.004769895647546607,8.173763057210874e-07
